NUMBER,SCIENTIFIC NAME,CODE,DBH (CM),HEIGHT (M),GROUND AREA (M2),TREE CONDITION,LEAF AREA (M2),LEAF BIOMASS (KG),LEAF AREA INDEX,CARBON STORAGE (KG),GROSS CARBON SEQ. (KG/YR),TREE VALUE ($),STREET TREE,NATIVE TO STATE,FUTURE DBH(CM),FUTURE HEIGHT (M),BIOMASS ADJUSTMENT,LEAF TYPE,FUTURE BIOMASS (KG)
1078,NA2 NADO,NADO,3.4641016151,2.6,0.502656,GOOD,1.2558075588,0.0940324813,2.4983439148,1.2816655717,0.8990371746,2115.6181551,NO,NO,4.3638038623,2.6906899865,1,EVERGREEN,4.3614054926
1177,NA2 NADO,NADO,2.6457513111,2.3,0.7854,GOOD,1.7769852605,0.1330572762,2.2625226133,0.7147673086,0.4871788859,1234.1105905,NO,NO,3.3543663553,2.3714283965,1,EVERGREEN,2.4038923889
1183,NA2 NADO,NADO,4,2.5,0.636174,GOOD,2.988745452,0.2237915744,4.698,1.4935735357,1.6982462549,3526.0302586,NO,NO,5.60147,2.661428176,0.8,EVERGREEN,6.3836395812
1189,NA2 NADO,NADO,3.6055512755,2.3,1.130976,GOOD,2.402830801,0.1799193998,2.1245639174,1.4327485132,0.7139858191,1909.9330567,NO,NO,4.3141663197,2.3714283965,1,EVERGREEN,4.2934686645
1188,NA2 NADO,NADO,3.905124838,2.5,1.130976,GOOD,2.839154708,0.212590504,2.5103580518,1.7382578972,1.0393589874,2240.4983935,NO,NO,4.8048270851,2.5906899865,1,EVERGREEN,5.5552337693
1190,NA2 NADO,NADO,3.3166247904,2.3,0.7854,GOOD,1.3435742214,0.100604282,1.7106878296,1.1530144739,0.6430481912,1616.0972018,NO,NO,4.0252398346,2.3714283965,1,EVERGREEN,3.5921253301
1196,NA2 NADO,NADO,2,2.4,0.282744,GOOD,1.0405776421,0.0779164745,3.6802819587,0.3776220341,0.4711728709,705.20605172,NO,NO,2.8997022472,2.4906899865,1,EVERGREEN,1.6975898099
1210,NA2 NADO,NADO,5.8309518948,2.3,3.1416,GOOD,4.9408858463,0.3699641338,1.5727291337,4.3810594635,1.3275164739,1998.0838132,NO,NO,6.5395669391,2.3714283965,1,EVERGREEN,11.417151875
1219,NA2 NADO,NADO,3.3166247904,3,1.76715,GOOD,6.8942825054,0.51623076,3.9013567074,1.1622926959,1.3897016524,1939.3166422,NO,NO,4.9180947904,3.161428176,0.8,EVERGREEN,5.1039886966
1227,NA2 NADO,NADO,3.4641016151,2.6,0.7854,GOOD,3.2798304,0.2455874616,4.176,1.1105131957,1.4455882008,2115.6181551,NO,NO,5.0655716151,2.761428176,0.8,EVERGREEN,5.1122027929
1230,NA2 NADO,NADO,2.4494897428,2.1,0.070686,GOOD,0.418178376,0.0313124014,5.916,0.44478986,0.9836629542,1057.8090776,NO,NO,4.0509597428,2.261428176,0.8,EVERGREEN,2.8569056284
1237,NA2 NADO,NADO,1.7320508076,2.1,0.070686,GOOD,0.1501769251,0.0112449625,2.1245639174,0.2442645555,0.2949306753,528.90453879,NO,NO,2.4406658518,2.1714283965,1,EVERGREEN,1.0783904616
584,NE11 NEOL,NEOL,6.0827625303,2.5,7.0686,GOOD,18.257159449,2.714819249,2.5828536697,5.088254303,2.8022684761,6523.1559784,NO,NO,7.6842325303,2.661428176,0.8,EVERGREEN,15.781045558
587,NE11 NEOL,NEOL,6.0827625303,2.5,7.0686,GOOD,18.257159449,2.714819249,2.5828536697,5.088254303,2.8022684761,6523.1559784,NO,NO,7.6842325303,2.661428176,0.8,EVERGREEN,15.781045558
586,NE11 NEOL,NEOL,6,2.4,3.1416,GOOD,8.4430075887,1.2554658124,2.6874865001,4.2299668952,2.750736431,6346.8544654,NO,NO,7.60147,2.561428176,0.8,EVERGREEN,13.961406652
824,NE11 NEOL,NEOL,10,2.4,0.950334,GOOD,4.1698739149,0.6200556007,4.3877983055,12.509655997,5.268045133,17630.151293,NO,NO,11.60147,2.561428176,0.8,EVERGREEN,35.555402261
821,NE11 NEOL,NEOL,15.652475842,2.2,0.950334,GOOD,3.0378081494,0.4517186839,3.1965689425,44.844377188,6.497743695,53910.496048,NO,NO,16.55217809,2.2906899865,1,EVERGREEN,102.68424177
819,NE11 NEOL,NEOL,19.287301522,2.2,1.327326,GOOD,5.4333421005,0.8079319109,4.0934496126,74.244472676,8.6846024551,68700.829572,NO,NO,20.187003769,2.2906899865,1,EVERGREEN,165.85815026
823,NE11 NEOL,NEOL,8.8881944173,2,0.636174,GOOD,2.0289513991,0.3017028103,3.1893026107,11.559155733,2.993856288,13927.819521,NO,NO,9.7878966645,2.0906899865,1,EVERGREEN,29.106024042
825,NE11 NEOL,NEOL,13.601470509,2.3,0.950334,GOOD,5.6341106498,0.8377859702,5.9285584329,25.908629585,7.9080087797,46922.936903,NO,NO,15.202940509,2.461428176,0.8,EVERGREEN,67.63327673
839,NE11 NEOL,NEOL,13.527749258,2.2,0.7854,GOOD,1.1268687018,0.1675641192,1.4347704377,31.483955761,4.1439138222,46690.018265,NO,NO,14.236364303,2.2714283965,1,EVERGREEN,71.255739167
89,OL2 OLEU,OLEU,6.4807406984,2.1,1.76715,GOOD,7.2612943183,0.5437119064,4.1090424233,4.5682187523,3.011823742,6170.5529525,NO,NO,8.0822106984,2.261428176,0.8,EVERGREEN,15.160084989
344,OL2 OLEU,OLEU,3,2.3,0.384846,GOOD,1.496281248,0.1120386937,3.888,0.7526143286,1.225308197,1586.7136164,NO,NO,4.60147,2.461428176,0.8,EVERGREEN,3.9558450513
367,OL2 OLEU,OLEU,6,3.1,0.950334,GOOD,8.4361808542,0.6316851754,8.8770693821,3.9804742501,2.7825603564,6346.8544654,NO,NO,7.60147,3.261428176,0.8,EVERGREEN,13.526069213
384,OL2 OLEU,OLEU,2,2,0.7854,GOOD,2.7239724303,0.2039658742,3.4682613067,0.4340458592,0.4651513624,705.20605172,NO,NO,2.8997022472,2.0906899865,1,EVERGREEN,1.7983944432
385,OL2 OLEU,OLEU,2,2,0.7854,GOOD,2.7239724303,0.2039658742,3.4682613067,0.4340458592,0.4651513624,705.20605172,NO,NO,2.8997022472,2.0906899865,1,EVERGREEN,1.7983944432
386,OL2 OLEU,OLEU,2,2,0.7854,GOOD,2.7239724303,0.2039658742,3.4682613067,0.4340458592,0.4651513624,705.20605172,NO,NO,2.8997022472,2.0906899865,1,EVERGREEN,1.7983944432
387,OL2 OLEU,OLEU,2,2,0.7854,GOOD,2.7239724303,0.2039658742,3.4682613067,0.4340458592,0.4651513624,705.20605172,NO,NO,2.8997022472,2.0906899865,1,EVERGREEN,1.7983944432
554,OL2 OLEU,OLEU,3.1622776602,3,1.327326,GOOD,3.7609768834,0.2816147951,2.8334989922,1.1517421736,0.8129947649,1763.0151293,NO,NO,4.0619799074,3.0906899865,1,EVERGREEN,3.9294738769
660,OL2 OLEU,OLEU,5.0990195136,2.2,1.539384,GOOD,5.5151139025,0.4129612384,3.5826758642,2.6400004981,2.2478187441,4583.8393361,NO,NO,6.7004895136,2.361428176,0.8,EVERGREEN,9.7756384844
725,OL2 OLEU,OLEU,5.3851648071,3,2.269806,GOOD,8.0210477345,0.6006007971,3.5338032125,3.1304223015,2.4354057929,5112.7438749,NO,NO,6.9866348071,3.161428176,0.8,EVERGREEN,11.131656189
726,OL2 OLEU,OLEU,5,4,1.76715,GOOD,7.647843722,0.5726559905,4.3277841281,2.7238759276,2.2671338358,4407.5378232,NO,NO,6.60147,4.161428176,0.8,EVERGREEN,9.9820195269
854,OL2 OLEU,OLEU,4,2.6,1.130976,GOOD,4.0548600291,0.303620206,3.5852750448,1.8843982201,1.0731373653,2820.8242069,NO,NO,4.8997022472,2.6906899865,1,EVERGREEN,5.9150711708
871,OL2 OLEU,OLEU,3,3,1.130976,GOOD,5.2530635603,0.3933394073,4.6447170942,0.9117063588,1.2458041984,1586.7136164,NO,NO,4.60147,3.161428176,0.8,EVERGREEN,4.3150211145
1217,OL2 OLEU,OLEU,2.4494897428,2.1,0.384846,GOOD,1.4444117051,0.108154801,3.7532200026,0.5904944746,0.5875259895,1057.8090776,NO,NO,3.34919199,2.1906899865,1,EVERGREEN,2.3560409283
286,OS1 OSAM,OSAM,7.0710678119,2,0.7854,GOOD,4.0377414,0.3511079478,5.141,5.4538722087,3.3549589578,8815.0756464,NO,NO,8.6725378119,2.161428176,0.8,EVERGREEN,17.617662333
39,OS1 OSFR,OSFR,5.8309518948,2.8,1.130976,GOOD,5.3900828526,0.4687028567,4.7658684645,4.4838535842,1.7378073201,4995.209533,NO,NO,6.730654142,2.8906899865,1,EVERGREEN,12.443321809
52,OS1 OSFR,OSFR,10,3,1.327326,GOOD,5.3380654509,0.4641796044,4.0216687166,15.647176668,3.5545851429,17630.151293,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.403523623
67,OS1 OSFR,OSFR,21.213203436,4.3,7.0686,GOOD,18.727146319,1.628447506,2.6493430551,95.909776283,10.079105725,77784.65646,NO,NO,22.112905683,4.3906899865,1,EVERGREEN,211.97776402
68,OS1 OSFR,OSFR,2.2360679775,2,1.130976,GOOD,2.5588587751,0.2225094587,2.2625226133,0.542447507,0.3948208637,881.50756464,NO,NO,2.9446830217,2.0714283965,1,EVERGREEN,1.8745367413
128,OS1 OSFR,OSFR,14.142135624,5,9.62115,GOOD,21.097840257,1.834594805,2.1928605476,37.249524,5.8051052382,60837.283362,NO,NO,15.041837871,5.0906899865,1,EVERGREEN,86.109258476
123,OS1 OSFR,OSFR,10,3,1.327326,GOOD,3.6871173733,0.320618902,2.7778536496,15.575396317,3.5545851429,22037.689116,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.25996292
155,OS1 OSFR,OSFR,10,2.5,1.539384,GOOD,6.8274849849,0.5936943465,4.4352058907,12.518787331,5.2745652407,17630.151293,NO,NO,11.60147,2.661428176,0.8,EVERGREEN,35.586705143
156,OS1 OSFR,OSFR,10,2.5,1.539384,GOOD,6.8274849849,0.5936943465,4.4352058907,12.518787331,5.2745652407,17630.151293,NO,NO,11.60147,2.661428176,0.8,EVERGREEN,35.586705143
158,OS1 OSFR,OSFR,10,2.6,0.7854,GOOD,2.7561738303,0.2396672896,3.5092613067,15.425022663,3.5368913865,17630.151293,NO,NO,10.899702247,2.6906899865,1,EVERGREEN,37.923828099
210,OS1 OSFR,OSFR,8,2.5,0.7854,GOOD,3.3520872,0.2914858435,4.268,7.3133941338,3.9535691141,11283.296827,NO,NO,9.60147,2.661428176,0.8,EVERGREEN,22.533926496
211,OS1 OSFR,OSFR,11.916375288,2.3,0.7854,GOOD,3.6568224,0.3179845565,4.656,18.706172357,6.628883797,25034.814836,NO,NO,13.517845288,2.461428176,0.8,EVERGREEN,50.670112307
212,OS1 OSFR,OSFR,14.212670404,2.4,1.539384,GOOD,5.9902303261,0.5208895936,3.8913164786,28.635763619,8.3971103874,48902.745328,NO,NO,15.814140404,2.561428176,0.8,EVERGREEN,74.065748014
208,OS1 OSFR,OSFR,5.9160797831,2.5,0.950334,GOOD,3.4129242604,0.2967760226,3.5912892314,4.513809513,1.7615478419,6170.5529525,NO,NO,6.8157820303,2.5906899865,1,EVERGREEN,12.55071471
209,OS1 OSFR,OSFR,2.2360679775,2.5,0.7854,GOOD,2.6917710303,0.2340670461,3.4272613067,0.558237982,0.5355448671,881.50756464,NO,NO,3.1357702247,2.5906899865,1,EVERGREEN,2.1875656982
262,OS1 OSFR,OSFR,8.5440037453,2.6,1.130976,GOOD,2.9148673975,0.2534667302,2.5773026107,10.632156801,2.8633339456,12870.010444,NO,NO,9.4437059925,2.6906899865,1,EVERGREEN,26.990981492
261,OS1 OSFR,OSFR,10,2.8,0.950334,GOOD,2.7657398949,0.2404991213,2.9102819587,15.480609419,3.5457646657,17630.151293,NO,NO,10.899702247,2.8906899865,1,EVERGREEN,38.052748169
282,OS1 OSFR,OSFR,30,2.5,6.157536,GOOD,16.862373469,1.4662933451,2.7384936879,216.32523042,16.183402046,130191.35005,NO,NO,30.899702247,2.5906899865,1,EVERGREEN,465.01726494
278,OS1 OSFR,OSFR,11.357816692,3.7,1.76715,GOOD,6.5024646755,0.5654317109,3.6796336901,21.421037534,4.2554416296,22742.895168,NO,NO,12.257518939,3.7906899865,1,EVERGREEN,51.352958328
280,OS1 OSFR,OSFR,15,2.5,1.76715,GOOD,6.6111694506,0.5748843001,3.7411478655,40.727993149,6.1444185869,51581.309666,NO,NO,15.899702247,2.5906899865,1,EVERGREEN,93.744823472
281,OS1 OSFR,OSFR,10,2.5,1.76715,GOOD,6.6111694506,0.5748843001,3.7411478655,15.564867347,3.5324339715,17630.151293,NO,NO,10.899702247,2.5906899865,1,EVERGREEN,38.194602637
284,OS1 OSFR,OSFR,10,3,1.76715,GOOD,6.837221708,0.5945410181,3.8690669768,15.712357375,3.5545851429,17630.151293,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.533885036
277,OS1 OSFR,OSFR,9,3.3,0.636174,GOOD,2.8877206076,0.2511061398,4.5391993506,12.179494124,3.0981797714,14280.422547,NO,NO,9.8997022472,3.3906899865,1,EVERGREEN,30.555347791
303,OS1 OSFR,OSFR,8,3,1.76715,GOOD,6.5458207836,0.5692018073,3.7041681711,7.5264014268,3.9812233889,11283.296827,NO,NO,9.60147,3.161428176,0.8,EVERGREEN,23.015249631
299,OS1 OSFR,OSFR,6,2.1,1.130976,GOOD,6.0149290915,0.5230373123,5.3183525482,3.8363880461,2.7368484256,6346.8544654,NO,NO,7.60147,2.261428176,0.8,EVERGREEN,13.146472943
351,OS1 OSFR,OSFR,5,2.7,0.125664,GOOD,0.828879744,0.0720764995,6.596,2.3914970348,2.2157537215,4407.5378232,NO,NO,6.60147,2.861428176,0.8,EVERGREEN,9.2145015125
352,OS1 OSFR,OSFR,5,2.7,0.125664,GOOD,0.5826033552,0.0506611613,4.6361993506,2.969654062,1.4239970949,4407.5378232,NO,NO,5.8997022472,2.7906899865,1,EVERGREEN,8.7873023137
353,OS1 OSFR,OSFR,5,2.7,0.125664,GOOD,0.5826033552,0.0506611613,4.6361993506,2.969654062,1.4239970949,4407.5378232,NO,NO,5.8997022472,2.7906899865,1,EVERGREEN,8.7873023137
354,OS1 OSFR,OSFR,5,2.7,0.125664,GOOD,0.828879744,0.0720764995,6.596,2.3914970348,2.2157537215,4407.5378232,NO,NO,6.60147,2.861428176,0.8,EVERGREEN,9.2145015125
365,OS1 OSFR,OSFR,10,3,1.539384,GOOD,5.3855819947,0.4683114778,3.4985305776,15.649242605,3.5545851429,17630.151293,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.407655496
372,OS1 OSFR,OSFR,9.2736184955,3,0.950334,GOOD,4.4125911291,0.3837035764,4.643200316,13.066357567,3.2122186079,15161.930112,NO,NO,10.173320743,3.0906899865,1,EVERGREEN,32.557152349
408,OS1 OSFR,OSFR,11,2.8,1.76715,GOOD,6.5024646755,0.5654317109,3.6796336901,19.57848093,4.0332755991,21332.483064,NO,NO,11.899702247,2.8906899865,1,EVERGREEN,47.223513058
399,OS1 OSFR,OSFR,7.8102496759,2.4,0.950334,GOOD,2.1501521652,0.1869697535,2.2625226133,8.5360014215,1.9623355098,10754.392289,NO,NO,8.5188647202,2.4714283965,1,EVERGREEN,20.996673863
401,OS1 OSFR,OSFR,7.0710678119,2.5,0.950334,GOOD,2.1501521652,0.1869697535,2.2625226133,6.7676193125,1.7202734744,8815.0756464,NO,NO,7.7796828561,2.5714283965,1,EVERGREEN,16.975785574
437,OS1 OSFR,OSFR,7,2.3,2.010624,GOOD,8.1434103448,0.7081226387,4.0501905601,5.5425712057,3.327915622,8638.7741335,NO,NO,8.60147,2.461428176,0.8,EVERGREEN,17.740973656
462,OS1 OSFR,OSFR,20.639767441,3.5,2.835294,GOOD,9.0401853372,0.7861030728,3.1884472429,71.007828956,14.064443733,74989.632802,NO,NO,22.241237441,3.661428176,0.8,EVERGREEN,170.14454538
461,OS1 OSFR,OSFR,22.978250586,3.5,2.269806,GOOD,7.1350057493,0.6204352825,3.1434429856,91.753748653,16.296437467,86868.483349,NO,NO,24.579720586,3.661428176,0.8,EVERGREEN,216.10037224
466,OS1 OSFR,OSFR,7,3,0.636174,GOOD,2.7951572906,0.2430571557,4.3936993506,6.710059696,2.2120404096,8638.7741335,NO,NO,7.8997022472,3.0906899865,1,EVERGREEN,17.844200211
472,OS1 OSFR,OSFR,5,3,1.539384,GOOD,6.380182013,0.5547984359,4.1446331864,3.2458331886,1.4320716497,4407.5378232,NO,NO,5.8997022472,3.0906899865,1,EVERGREEN,9.3558096767
473,OS1 OSFR,OSFR,6,3.2,1.76715,GOOD,9.6685264206,0.8407414279,5.4712539516,4.093774433,2.7870480204,6346.8544654,NO,NO,7.60147,3.361428176,0.8,EVERGREEN,13.761644907
486,OS1 OSFR,OSFR,5,3,1.327326,GOOD,5.8406254189,0.5078804712,4.4002945915,3.2223742063,1.4320716497,4407.5378232,NO,NO,5.8997022472,3.0906899865,1,EVERGREEN,9.308891712
497,OS1 OSFR,OSFR,8.1240384046,3,1.76715,GOOD,8.173393469,0.7107298669,4.6251837529,7.8674816314,4.0600282902,11635.899853,NO,NO,9.7255084046,3.161428176,0.8,EVERGREEN,23.855019843
544,OS1 OSFR,OSFR,17,4.7,1.539384,GOOD,6.9615347801,0.6053508504,4.5222860444,56.479664636,7.4462312242,59034.706088,NO,NO,17.899702247,4.7906899865,1,EVERGREEN,127.85179172
545,OS1 OSFR,OSFR,22,7.2,3.801336,GOOD,23.289669454,2.0251886481,6.1267063616,86.446947913,15.752217885,81744.273309,NO,NO,23.60147,7.361428176,0.8,EVERGREEN,204.3983316
581,OS1 OSFR,OSFR,4,2,1.130976,GOOD,1.3106349824,0.1139682593,1.1588530459,1.7562100282,0.8087843081,2820.8242069,NO,NO,4.7086150442,2.0714283965,1,EVERGREEN,5.1299886725
582,OS1 OSFR,OSFR,4,2.1,0.950334,GOOD,1.1012974505,0.0957649957,1.1588530459,1.7527429638,0.8106320717,2820.8242069,NO,NO,4.7086150442,2.1714283965,1,EVERGREEN,5.1267500711
577,OS1 OSFR,OSFR,8,2.6,1.76715,GOOD,4.4452857293,0.3865465852,2.5155112635,9.1715321541,2.6230174715,11283.296827,NO,NO,8.8997022472,2.6906899865,1,EVERGREEN,23.589099251
596,OS1 OSFR,OSFR,10,2.7,1.76715,GOOD,6.7248954248,0.5847735152,3.8055034518,12.55865253,5.2875444424,17630.151293,NO,NO,11.60147,2.861428176,0.8,EVERGREEN,35.692393945
600,OS1 OSFR,OSFR,25.573423705,5.2,19.635,GOOD,61.284754352,5.3291090741,3.1211996105,122.91926824,19.098085312,101542.35755,NO,NO,27.174893705,5.361428176,0.8,EVERGREEN,284.0347071
597,OS1 OSFR,OSFR,9.643650761,2.5,1.76715,GOOD,3.2584544842,0.2833438682,1.8439037344,11.346540793,5.0308286346,16396.040702,NO,NO,11.245120761,2.661428176,0.8,EVERGREEN,32.754738855
599,OS1 OSFR,OSFR,10.95445115,3.1,2.010624,GOOD,3.6251617214,0.315231454,1.8030033071,19.358926469,4.0247760569,21156.181551,NO,NO,11.854153397,3.1906899865,1,EVERGREEN,46.767405053
598,OS1 OSFR,OSFR,8.5440037453,2.7,1.539384,GOOD,4.8454542204,0.4213438453,3.1476579076,8.6317416318,4.3129714658,12870.010444,NO,NO,10.145473745,2.861428176,0.8,EVERGREEN,25.889426195
624,OS1 OSFR,OSFR,10,3,2.835294,GOOD,8.8427096074,0.7689312702,3.1187981237,12.716535128,5.3068691265,17630.151293,YES,NO,11.60147,3.161428176,0.8,EVERGREEN,36.046808509
630,OS1 OSFR,OSFR,4.2426406871,3,0.7854,GOOD,2.9468208,0.256245287,3.752,1.7401786781,1.8362303843,3173.4272327,YES,NO,5.8441106871,3.161428176,0.8,EVERGREEN,7.1528181249
680,OS1 OSFR,OSFR,11.313708499,2.2,2.544696,GOOD,7.9078739621,0.6876412141,3.1075908329,16.689594265,6.1813725637,22566.593655,NO,NO,12.915178499,2.361428176,0.8,EVERGREEN,45.741933657
669,OS1 OSFR,OSFR,3,2.8,1.130976,GOOD,5.2220136735,0.4540881455,4.6172630308,0.9368699489,1.2400037676,1586.7136164,NO,NO,4.60147,2.961428176,0.8,EVERGREEN,4.3537474328
778,OS1 OSFR,OSFR,10.392304845,2.5,1.130976,GOOD,5.4071574193,0.4701876017,4.7809656609,13.63726786,5.5469215148,19040.563396,NO,NO,11.993774845,2.661428176,0.8,EVERGREEN,38.368378751
780,OS1 OSFR,OSFR,10.392304845,2.5,1.130976,GOOD,5.1284379647,0.4459511274,4.534524132,13.625149623,5.5469215148,19040.563396,NO,NO,11.993774845,2.661428176,0.8,EVERGREEN,38.344142276
782,OS1 OSFR,OSFR,10.392304845,2.5,1.130976,GOOD,5.1284379647,0.4459511274,4.534524132,13.625149623,5.5469215148,19040.563396,NO,NO,11.993774845,2.661428176,0.8,EVERGREEN,38.344142276
784,OS1 OSFR,OSFR,10.392304845,2.5,1.130976,GOOD,5.1284379647,0.4459511274,4.534524132,13.625149623,5.5469215148,19040.563396,NO,NO,11.993774845,2.661428176,0.8,EVERGREEN,38.344142276
865,OS1 OSFR,OSFR,7,2.4,1.130976,GOOD,4.2024205327,0.3654278724,3.7157468706,6.6832496934,2.1914446729,8638.7741335,NO,NO,7.8997022472,2.4906899865,1,EVERGREEN,17.749388733
863,OS1 OSFR,OSFR,12.727922061,3,1.327326,GOOD,6.2988141689,0.5477229712,4.7454914383,27.732047312,4.9296884418,44244.372564,NO,NO,13.627624309,3.0906899865,1,EVERGREEN,65.323471507
875,OS1 OSFR,OSFR,18.33030278,5.5,6.157536,GOOD,25.862551338,2.2489175076,4.2001461847,55.432116036,12.154727523,64508.294085,NO,NO,19.93177278,5.661428176,0.8,EVERGREEN,135.17368712
907,OS1 OSFR,OSFR,20,5.5,9.62115,GOOD,31.096925107,2.7040804441,3.2321422187,68.246915225,13.676640777,71961.690506,NO,NO,21.60147,5.661428176,0.8,EVERGREEN,163.847112
946,OS1 OSFR,OSFR,19.209372712,4.7,19.635,GOOD,54.942367011,4.7775971314,2.798185231,62.605368535,12.87036891,68351.451615,NO,NO,20.810842712,4.861428176,0.8,EVERGREEN,150.95147489
953,OS1 OSFR,OSFR,19.899748742,2.9,1.327326,GOOD,1.2740177852,0.1107841552,0.9598378885,64.288637932,13.316902725,71495.85323,NO,NO,21.501218742,3.061428176,0.8,EVERGREEN,155.21108131
1038,OS1 OSFR,OSFR,6,2.7,0.384846,GOOD,1.866887946,0.1623380823,4.851,3.7103722427,2.7644680268,6346.8544654,NO,NO,7.60147,2.861428176,0.8,EVERGREEN,12.949680539
1080,OS1 OSFR,OSFR,8,3.4,2.010624,GOOD,8.34270654,0.7254527426,4.149312124,7.6628245456,4.0030511864,11283.296827,NO,NO,9.60147,3.561428176,0.8,EVERGREEN,23.331751464
1135,OS1 OSFR,OSFR,6.9821200219,3,1.76715,GOOD,4.6288326643,0.4025071882,2.6193773388,6.7498614984,2.2046309869,7162.2489627,NO,NO,7.8818222691,3.0906899865,1,EVERGREEN,17.908984971
1180,OS1 OSFR,OSFR,5.0990195136,4,1.130976,GOOD,6.2153672276,0.5404667154,5.4955783568,2.8226169637,2.3204900073,3819.8661135,NO,NO,6.7004895136,4.161428176,0.8,EVERGREEN,10.286213942
1193,OS1 OSFR,OSFR,14.282856857,2.2,1.130976,GOOD,4.5981780351,0.3998415683,4.0656725121,28.828921461,8.436070983,40946.386638,NO,NO,15.884326857,2.361428176,0.8,EVERGREEN,74.529984889
1232,OS1 OSFR,OSFR,8,3,0.282744,GOOD,1.1757175957,0.1022363127,4.1582406546,9.1033688102,2.638076099,11283.296827,NO,NO,8.8997022472,3.0906899865,1,EVERGREEN,23.482889819
1233,OS1 OSFR,OSFR,10,4,0.502656,GOOD,0.7211959691,0.062712693,1.4347704377,15.714454221,2.7971088248,17630.151293,NO,NO,10.708615044,4.0714283965,1,EVERGREEN,37.023126092
1234,OS1 OSFR,OSFR,10,3,0.282744,GOOD,0.9730076654,0.0846093622,3.4413026107,15.457391547,3.5545851429,17630.151293,NO,NO,10.899702247,3.0906899865,1,EVERGREEN,38.02395338
1235,OS1 OSFR,OSFR,8,4.2,0.19635,GOOD,0.6942936,0.0603733565,3.536,7.4446439108,4.0460322457,11283.296827,NO,NO,9.60147,4.361428176,0.8,EVERGREEN,22.981352313
1236,OS1 OSFR,OSFR,10,4.2,0.19635,GOOD,1.0280886,0.0893990087,5.236,12.633287461,5.3826754836,17630.151293,NO,NO,11.60147,4.361428176,0.8,EVERGREEN,36.03192589
33,OS1 OSHE,OSHE,17.635192089,2.8,7.0686,GOOD,14.042517668,1.2210884929,1.9866052215,60.554793142,6.0238137288,51330.675923,NO,NO,18.343807133,2.8714283965,1,EVERGREEN,133.15721374
109,OS1 OSHE,OSHE,3.8729833462,2.5,0.502656,GOOD,1.9288224194,0.1677236886,3.8372613067,1.684307587,1.0287692576,2644.5226939,NO,NO,4.7726855934,2.5906899865,1,EVERGREEN,5.4261536891
398,OS1 OSHE,OSHE,5.6568542495,3,1.327326,GOOD,3.4119593604,0.2966921183,2.5705511385,4.1230545493,1.6769769006,5641.6484137,NO,NO,6.5565564967,3.0906899865,1,EVERGREEN,11.6000629
441,OS1 OSHE,OSHE,11.313708499,3.5,1.76715,GOOD,7.1989310577,0.625994005,4.0737521193,21.18942032,4.2236467302,22566.593655,NO,NO,12.213410746,3.5906899865,1,EVERGREEN,50.8261341
901,OS1 OSHE,OSHE,4,2.6,0.7854,GOOD,2.4671628504,0.2145359,3.1412819587,1.8398560671,1.0731373653,2820.8242069,NO,NO,4.8997022472,2.6906899865,1,EVERGREEN,5.8259868649
960,OS1 OSHE,OSHE,1.4142135624,2,0.7854,GOOD,0.9101631822,0.0791446245,1.1588530459,0.1877313552,0.2349226944,293.83585488,NO,NO,2.1228286066,2.0714283965,1,EVERGREEN,0.8453080992
417,PE18 PEAM,PEAM,3,4.3,0.384846,GOOD,0.4839314633,0.0362358675,1.257467827,0.9531382715,0.7875766222,1586.7136164,NO,NO,3.8997022472,4.3906899865,1,EVERGREEN,3.4814297873
56,PH17 PHHE8,PHHE8,2,2,0.502656,GOOD,0.6611862726,0.0495083704,1.3153852189,0.3568171073,0.4651513624,705.20605172,NO,NO,2.8997022472,2.0906899865,1,EVERGREEN,1.6439369395
202,PHSP2 PHGL,PHGL,3.5,2.5,1.76715,GOOD,5.2574029215,0.5364696859,2.9750745107,1.2767301744,1.459124624,2159.6935334,NO,NO,5.10147,2.661428176,0.8,EVERGREEN,5.4717095968
200,PHSP2 PHGL,PHGL,2,2,0.502656,GOOD,3.052127232,0.3114415543,6.072,0.4213711148,0.8005734305,705.20605172,NO,NO,3.60147,2.161428176,0.8,EVERGREEN,2.4438890907
201,PHSP2 PHGL,PHGL,2,2,0.502656,GOOD,3.218003712,0.3283677257,6.402,0.4298342005,0.8005734305,705.20605172,NO,NO,3.60147,2.161428176,0.8,EVERGREEN,2.4608152622
388,PHSP2 PHGL,PHGL,7.2801098893,2.5,3.1416,GOOD,11.138454356,1.1365769752,3.5454718476,6.2916608957,3.5073238575,9343.9801852,NO,NO,8.8815798893,2.661428176,0.8,EVERGREEN,19.597969507
376,PHSP2 PHGL,PHGL,6,2.5,0.7854,GOOD,4.9134624,0.5013737143,6.256,3.8619517916,2.7553301685,6346.8544654,NO,NO,7.60147,2.661428176,0.8,EVERGREEN,13.23456392
377,PHSP2 PHGL,PHGL,6,2.5,0.7854,GOOD,3.45357659,0.3524057745,4.3972200026,4.6902840553,1.7940631722,6346.8544654,NO,NO,6.8997022472,2.5906899865,1,EVERGREEN,12.968694455
